Index,District,Season,Crop,Year,duration,Area ( in Hectare),Production ( in Tonnes),Yield (Ton./Ha.),Total duration of weeks (SMW),week,tempmax,tempmin,temp,dew,humidity,precip,precipcover,preciptype,windgust,windspeed,winddirection,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,suntime(hrs.)
1554,Navsari,Summer,Rice,2015,2014-2015,9091,29976,3.3,50-23,16,42.4,23.9,31.78571429,19.44285714,55.58571429,0.0,0.0,no rain,30.55714286,18.25714286,266.1571429,1008.842857,17.54285714,3.971428571,297.0428571,25.65714286,9.571428571,12
1555,Navsari,Summer,Rice,2015,2014-2015,9091,29976,3.3,50-23,17,40.6,23.3,30.5,21.02857143,64.01428571,0.0,0.0,no rain,38.51428571,22.38571429,235.8142857,1008.842857,21.82857143,4.0,318.0571429,27.44285714,10.0,12
1556,Navsari,Summer,Rice,2015,2014-2015,9091,29976,3.3,50-23,18,41.6,24.4,31.47142857,20.65714286,60.52857143,0.0,0.0,no rain,33.01428571,19.24285714,236.9857143,1008.1,12.7,3.971428571,305.5571429,26.42857143,9.857142857,12
1557,Navsari,Summer,Rice,2015,2014-2015,9091,29976,3.3,50-23,19,41.7,25.5,32.24285714,20.71428571,57.22857143,0.5,2.977142857,no rain,32.71428571,20.11428571,261.5857143,1007.014286,14.04285714,4.0,296.8714286,25.65714286,9.428571429,13
1558,Navsari,Summer,Rice,2015,2014-2015,9091,29976,3.3,50-23,20,42.4,26.2,32.51428571,22.4,60.84285714,0.8,3.571428571,no rain,36.0,22.1,241.8571429,1006.185714,30.08571429,4.0,310.5142857,26.85714286,9.714285714,13
1559,Navsari,Summer,Rice,2015,2014-2015,9091,29976,3.3,50-23,21,38.9,27.1,31.27142857,24.17142857,68.62857143,0.0,0.0,no rain,47.35714286,26.22857143,238.0571429,1007.328571,46.31428571,4.0,273.5428571,23.65714286,8.714285714,13
1560,Navsari,Summer,Rice,2015,2014-2015,9091,29976,3.3,50-23,22,40.4,26.5,31.54285714,23.45714286,65.77142857,0.0,0.0,no rain,42.88571429,23.71428571,239.4571429,1005.842857,47.98571429,4.0,271.7,23.51428571,8.428571429,13
1561,Navsari,Summer,Rice,2015,2014-2015,9091,29976,3.3,50-23,23,39.0,26.4,30.87142857,24.04285714,69.32857143,14.0,19.64428571,rain,37.98571429,19.22857143,225.9714286,1005.371429,60.4,3.971428571,207.5428571,17.91428571,7.0,13
1562,Surat,Summer,Rice,2014,2014-2015,5634,16439,2.92,50-23,50,35.8,11.6,23.45714286,10.0,47.02857143,2.4,2.977142857,no rain,30.35115331,17.54285714,138.5142857,1014.6,26.97142857,3.814285714,188.0285714,16.2,7.0,10
1563,Surat,Summer,Rice,2014,2014-2015,5634,16439,2.92,50-23,51,33.3,13.5,22.37142857,5.228571429,36.94285714,0.0,0.0,no rain,30.35115331,20.32857143,80.44285714,1015.785714,31.32857143,3.857142857,194.7714286,16.78571429,7.285714286,10
1564,Surat,Summer,Rice,2014,2014-2015,5634,16439,2.92,50-23,52,33.1,14.4,22.175,7.0,41.225,0.0,0.0,no rain,30.35115331,18.45,108.45,1014.1,12.025,4.0875,193.1875,16.6375,7.125,10
1565,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,1,33.1,14.1,22.4,11.04285714,54.25714286,0.0,0.0,no rain,26.38571429,16.61428571,58.98571429,1013.871429,3.714285714,3.628571429,195.2714286,16.92857143,7.142857143,10
1566,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,2,34.8,14.1,22.64285714,3.628571429,34.6,0.0,0.0,no rain,25.92857143,17.77142857,59.42857143,1015.342857,23.22857143,3.757142857,223.8428571,19.34285714,8.0,10
1567,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,3,33.4,15.2,22.77142857,9.8,49.57142857,0.0,0.0,no rain,26.05714286,18.14285714,108.9285714,1014.928571,37.51428571,3.671428571,210.7714286,18.2,7.714285714,11
1568,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,4,32.6,13.4,22.38571429,12.67142857,57.7,1.1,3.571428571,no rain,31.17142857,18.15714286,203.7,1015.857143,43.41428571,3.885714286,199.8857143,17.27142857,7.571428571,11
1569,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,5,35.8,13.7,24.2,9.328571429,44.2,0.0,0.0,no rain,26.95714286,20.01428571,99.3,1015.742857,8.428571429,3.571428571,227.9714286,19.67142857,8.0,11
1570,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,6,36.0,14.8,24.85714286,10.44285714,45.04285714,0.0,0.0,no rain,26.68571429,18.92857143,196.0571429,1014.085714,9.442857143,3.828571429,229.4714286,19.75714286,8.285714286,11
1571,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,7,36.3,16.6,25.37142857,10.74285714,47.57142857,0.0,0.0,no rain,21.51428571,15.84285714,207.5285714,1012.7,0.214285714,3.671428571,257.8285714,22.31428571,9.0,11
1572,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,8,39.4,18.2,27.3,11.04285714,44.01428571,0.0,0.0,no rain,22.55714286,17.68571429,210.0714286,1011.928571,2.014285714,3.785714286,259.9714286,22.48571429,9.0,11
1573,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,9,32.9,16.2,22.75714286,12.47142857,57.15714286,9.1,7.142857143,no rain,32.08571429,20.2,259.9142857,1011.257143,12.75714286,3.914285714,259.6428571,22.47142857,8.714285714,11
1574,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,10,38.5,15.9,26.72857143,11.71428571,44.04285714,0.6,1.19,no rain,26.85714286,17.62857143,142.2857143,1014.014286,7.914285714,3.971428571,276.5142857,23.87142857,9.142857143,11
1575,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,11,38.2,18.2,27.34285714,13.68571429,48.04285714,2.1,7.142857143,no rain,32.55714286,19.07142857,170.1,1013.7,19.6,3.971428571,272.3714286,23.52857143,9.428571429,12
1576,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,12,43.3,20.8,31.12857143,12.11428571,35.55714286,0.0,0.0,no rain,24.9,17.72857143,194.2428571,1011.157143,10.61428571,3.971428571,287.8428571,24.87142857,9.714285714,12
1577,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,13,43.0,20.9,30.12857143,16.97142857,52.42857143,2.3,6.547142857,no rain,26.84285714,18.67142857,254.8285714,1010.342857,30.82857143,3.885714286,273.8,23.72857143,9.142857143,12
1578,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,14,37.3,20.8,27.78571429,19.27142857,65.78571429,0.0,0.0,no rain,33.64285714,19.38571429,248.8571429,1008.157143,7.828571429,4.0,297.0,25.67142857,9.571428571,12
1579,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,15,38.6,21.4,28.5,19.64285714,63.88571429,9.1,6.548571429,rain,31.9,19.8,240.3285714,1010.385714,14.14285714,4.0,281.4142857,24.28571429,9.285714286,12
1580,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,16,42.4,23.9,31.78571429,19.44285714,55.58571429,0.0,0.0,no rain,29.31428571,18.25714286,266.1571429,1008.828571,17.54285714,3.971428571,297.0428571,25.65714286,9.571428571,12
1581,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,17,40.6,23.3,30.5,21.02857143,64.01428571,0.0,0.0,no rain,37.91428571,22.38571429,235.8142857,1008.614286,21.82857143,4.0,318.0571429,27.44285714,10.0,12
1582,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,18,41.6,24.4,31.47142857,20.65714286,60.52857143,0.0,0.0,no rain,30.7,19.24285714,236.9857143,1007.971429,12.7,3.971428571,305.5571429,26.42857143,9.857142857,12
1583,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,19,41.7,25.5,32.24285714,20.71428571,57.22857143,0.5,2.977142857,no rain,30.7,20.11428571,261.5857143,1006.942857,14.04285714,4.0,296.8714286,25.65714286,9.428571429,13
1584,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,20,42.4,26.2,32.51428571,22.4,60.84285714,0.8,3.571428571,no rain,34.84285714,22.1,241.8571429,1006.071429,30.08571429,4.0,310.5142857,26.85714286,9.714285714,13
1585,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,21,38.9,27.1,31.27142857,24.17142857,68.62857143,0.0,0.0,no rain,49.15714286,26.22857143,238.0571429,1007.071429,46.31428571,4.0,273.5428571,23.65714286,8.714285714,13
1586,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,22,40.4,26.5,31.54285714,23.45714286,65.77142857,0.0,0.0,no rain,43.71428571,23.71428571,239.4571429,1005.714286,47.98571429,4.0,271.7,23.51428571,8.428571429,13
1587,Surat,Summer,Rice,2015,2014-2015,5634,16439,2.92,50-23,23,39.0,26.4,30.87142857,24.04285714,69.32857143,14.0,19.64428571,rain,38.94285714,19.22857143,225.9714286,1005.257143,60.4,3.971428571,207.5428571,17.91428571,7.0,13
1588,Tapi,Summer,Rice,2014,2014-2015,1021,3277,3.21,50-23,50,35.8,11.6,23.45714286,10.0,47.02857143,2.4,2.977142857,no rain,30.35115331,17.54285714,138.5142857,1014.6,26.97142857,3.814285714,188.0285714,16.2,7.0,10
1589,Tapi,Summer,Rice,2014,2014-2015,1021,3277,3.21,50-23,51,33.3,13.5,22.37142857,5.228571429,36.94285714,0.0,0.0,no rain,30.35115331,20.32857143,80.44285714,1015.785714,31.32857143,3.857142857,194.7714286,16.78571429,7.285714286,10
1590,Tapi,Summer,Rice,2014,2014-2015,1021,3277,3.21,50-23,52,33.1,14.4,22.175,7.0,41.225,0.0,0.0,no rain,30.35115331,18.45,108.45,1014.1,12.025,4.0875,193.1875,16.6375,7.125,10
1591,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,1,33.1,14.1,22.4,11.04285714,54.25714286,0.0,0.0,no rain,22.61428571,16.61428571,58.98571429,1013.828571,3.714285714,3.628571429,195.2714286,16.92857143,7.142857143,10
1592,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,2,34.8,14.1,22.64285714,3.628571429,34.6,0.0,0.0,no rain,24.84285714,17.77142857,59.42857143,1015.314286,23.22857143,3.757142857,223.8428571,19.34285714,8.0,10
1593,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,3,33.4,15.2,22.77142857,9.8,49.57142857,0.0,0.0,no rain,25.88571429,18.14285714,108.9285714,1014.871429,37.51428571,3.671428571,210.7714286,18.2,7.714285714,11
1594,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,4,32.6,13.4,22.38571429,12.67142857,57.7,1.1,3.571428571,no rain,27.05714286,18.15714286,203.7,1015.557143,43.41428571,3.885714286,199.8857143,17.27142857,7.571428571,11
1595,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,5,35.8,13.7,24.2,9.328571429,44.2,0.0,0.0,no rain,28.3,20.01428571,99.3,1015.657143,8.428571429,3.571428571,227.9714286,19.67142857,8.0,11
1596,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,6,36.0,14.8,24.85714286,10.44285714,45.04285714,0.0,0.0,no rain,28.7,18.92857143,196.0571429,1014.028571,9.442857143,3.828571429,229.4714286,19.75714286,8.285714286,11
1597,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,7,36.3,16.6,25.37142857,10.74285714,47.57142857,0.0,0.0,no rain,20.65714286,15.84285714,207.5285714,1012.685714,0.214285714,3.671428571,257.8285714,22.31428571,9.0,11
1598,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,8,39.4,18.2,27.3,11.04285714,44.01428571,0.0,0.0,no rain,24.47142857,17.68571429,210.0714286,1011.942857,2.014285714,3.785714286,259.9714286,22.48571429,9.0,11
1599,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,9,32.9,16.2,22.75714286,12.47142857,57.15714286,9.1,7.142857143,no rain,31.48571429,20.2,259.9142857,1011.357143,12.75714286,3.914285714,259.6428571,22.47142857,8.714285714,11
1600,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,10,38.5,15.9,26.72857143,11.71428571,44.04285714,0.6,1.19,no rain,24.32857143,17.62857143,142.2857143,1013.942857,7.914285714,3.971428571,276.5142857,23.87142857,9.142857143,11
1601,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,11,38.2,18.2,27.34285714,13.68571429,48.04285714,2.1,7.142857143,no rain,32.71428571,19.07142857,170.1,1013.785714,19.6,3.971428571,272.3714286,23.52857143,9.428571429,12
1602,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,12,43.3,20.8,31.12857143,12.11428571,35.55714286,0.0,0.0,no rain,25.18571429,17.72857143,194.2428571,1011.157143,10.61428571,3.971428571,287.8428571,24.87142857,9.714285714,12
1603,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,13,43.0,20.9,30.12857143,16.97142857,52.42857143,2.3,6.547142857,no rain,28.02857143,18.67142857,254.8285714,1010.471429,30.82857143,3.885714286,273.8,23.72857143,9.142857143,12
1604,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,14,37.3,20.8,27.78571429,19.27142857,65.78571429,0.0,0.0,no rain,31.94285714,19.38571429,248.8571429,1008.371429,7.828571429,4.0,297.0,25.67142857,9.571428571,12
1605,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,15,38.6,21.4,28.5,19.64285714,63.88571429,9.1,6.548571429,rain,30.9,19.8,240.3285714,1010.614286,14.14285714,4.0,281.4142857,24.28571429,9.285714286,12
1606,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,16,42.4,23.9,31.78571429,19.44285714,55.58571429,0.0,0.0,no rain,28.22857143,18.25714286,266.1571429,1008.942857,17.54285714,3.971428571,297.0428571,25.65714286,9.571428571,12
1607,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,17,40.6,23.3,30.5,21.02857143,64.01428571,0.0,0.0,no rain,34.87142857,22.38571429,235.8142857,1008.9,21.82857143,4.0,318.0571429,27.44285714,10.0,12
1608,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,18,41.6,24.4,31.47142857,20.65714286,60.52857143,0.0,0.0,no rain,28.85714286,19.24285714,236.9857143,1008.185714,12.7,3.971428571,305.5571429,26.42857143,9.857142857,12
1609,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,19,41.7,25.5,32.24285714,20.71428571,57.22857143,0.5,2.977142857,no rain,28.75714286,20.11428571,261.5857143,1007.142857,14.04285714,4.0,296.8714286,25.65714286,9.428571429,13
1610,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,20,42.4,26.2,32.51428571,22.4,60.84285714,0.8,3.571428571,no rain,32.2,22.1,241.8571429,1006.3,30.08571429,4.0,310.5142857,26.85714286,9.714285714,13
1611,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,21,38.9,27.1,31.27142857,24.17142857,68.62857143,0.0,0.0,no rain,44.22857143,26.22857143,238.0571429,1007.442857,46.31428571,4.0,273.5428571,23.65714286,8.714285714,13
1612,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,22,40.4,26.5,31.54285714,23.45714286,65.77142857,0.0,0.0,no rain,38.37142857,23.71428571,239.4571429,1006.0,47.98571429,4.0,271.7,23.51428571,8.428571429,13
1613,Tapi,Summer,Rice,2015,2014-2015,1021,3277,3.21,50-23,23,39.0,26.4,30.87142857,24.04285714,69.32857143,14.0,19.64428571,rain,32.87142857,19.22857143,225.9714286,1005.542857,60.4,3.971428571,207.5428571,17.91428571,7.0,13
1614,Valsad,Summer,Rice,2014,2014-2015,1092,3090,2.83,50-23,50,35.9,11.3,23.5,10.85714286,49.5,2.8,4.167142857,no rain,30.35115331,17.68571429,106.7857143,1014.6,30.37142857,3.814285714,189.8428571,16.37142857,7.142857143,10
1615,Valsad,Summer,Rice,2014,2014-2015,1092,3090,2.83,50-23,51,33.3,13.6,22.3,5.628571429,37.92857143,0.0,0.0,no rain,30.35115331,21.6,80.81428571,1015.785714,32.14285714,3.857142857,197.5428571,17.04285714,7.571428571,10
1616,Valsad,Summer,Rice,2014,2014-2015,1092,3090,2.83,50-23,52,33.6,14.4,22.2875,7.5625,42.475,0.0,0.0,no rain,30.35115331,18.925,113.8625,1014.1,15.2875,4.0875,196.2875,16.9875,7.25,10
1617,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,1,33.4,14.1,22.38571429,11.35714286,55.2,0.0,0.0,no rain,23.28571429,17.3,144.5714286,1013.542857,2.642857143,3.628571429,198.7714286,17.17142857,7.428571429,10
1618,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,2,35.4,14.1,22.65714286,3.614285714,34.91428571,0.0,0.0,no rain,22.57142857,19.95714286,61.21428571,1015.071429,20.77142857,3.757142857,227.2142857,19.62857143,8.0,10
1619,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,3,33.4,15.2,22.77142857,9.271428571,48.24285714,0.0,0.0,no rain,24.62857143,18.58571429,116.5428571,1014.742857,37.05714286,3.671428571,214.6285714,18.57142857,8.0,11
1620,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,4,33.0,14.4,22.44285714,12.7,57.9,1.0,4.762857143,no rain,29.81428571,17.97142857,251.6142857,1015.442857,44.7,3.885714286,202.7285714,17.47142857,7.714285714,11
1621,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,5,35.8,13.7,24.42857143,9.285714286,43.52857143,0.0,0.0,no rain,25.37142857,19.77142857,112.0714286,1015.371429,9.357142857,3.571428571,230.1857143,19.85714286,8.0,11
1622,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,6,35.9,15.3,24.81428571,10.17142857,44.61428571,0.0,0.0,no rain,26.87142857,19.54285714,206.8,1013.871429,12.64285714,3.828571429,237.5428571,20.54285714,8.428571429,11
1623,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,7,37.4,16.8,25.45714286,9.771428571,44.52857143,0.0,0.0,no rain,23.95714286,17.32857143,234.9571429,1012.742857,0.614285714,3.671428571,261.3714286,22.62857143,9.0,11
1624,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,8,39.4,17.6,27.3,10.51428571,42.7,0.0,0.0,no rain,26.7,19.74285714,221.3142857,1011.9,2.385714286,3.785714286,263.0142857,22.74285714,9.0,11
1625,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,9,32.9,14.2,22.57142857,12.6,58.0,17.5,10.11857143,no rain,32.15714286,19.94285714,269.1857143,1011.471429,14.94285714,3.914285714,261.6428571,22.62857143,8.857142857,11
1626,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,10,37.9,14.1,26.18571429,12.18571429,46.94285714,0.4,1.19,no rain,25.61428571,17.21428571,97.91428571,1013.871429,9.914285714,3.971428571,279.7571429,24.21428571,9.428571429,11
1627,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,11,38.3,15.8,27.12857143,13.78571429,49.12857143,2.5,7.738571429,no rain,29.4,19.12857143,118.5857143,1013.657143,18.85714286,3.971428571,277.7142857,24.0,9.428571429,12
1628,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,12,43.6,20.9,31.21428571,11.97142857,34.71428571,0.0,0.0,no rain,28.42857143,19.65714286,206.3428571,1011.114286,12.01428571,3.971428571,286.1571429,24.77142857,9.714285714,12
1629,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,13,42.8,21.1,30.1,16.67142857,51.77142857,3.5,7.738571429,no rain,27.62857143,19.8,272.8142857,1010.628571,32.45714286,3.885714286,270.4428571,23.38571429,9.142857143,12
1630,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,14,37.6,20.6,27.7,18.58571429,64.61428571,0.0,0.0,no rain,30.08571429,19.58571429,262.5,1008.542857,7.171428571,4.0,300.8428571,25.98571429,9.857142857,12
1631,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,15,38.8,20.8,28.48571429,19.17142857,62.71428571,8.8,4.762857143,rain,29.27142857,20.35714286,250.6,1010.7,16.94285714,4.0,283.1,24.47142857,9.571428571,12
1632,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,16,42.6,23.6,31.81428571,19.07142857,54.4,0.0,0.0,no rain,29.27142857,20.31428571,275.9285714,1009.057143,23.24285714,3.971428571,294.2285714,25.38571429,9.571428571,12
1633,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,17,40.9,22.5,30.35714286,20.48571429,63.34285714,0.0,0.0,no rain,32.2,23.02857143,245.1857143,1009.128571,25.71428571,4.0,318.8142857,27.55714286,10.0,12
1634,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,18,41.5,23.7,31.24285714,20.35714286,60.51428571,0.0,0.0,no rain,30.4,20.58571429,248.9714286,1008.385714,14.08571429,3.971428571,303.6571429,26.14285714,9.714285714,12
1635,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,19,41.5,25.3,32.02857143,20.41428571,57.0,1.3,7.737142857,no rain,30.91428571,21.2,276.1428571,1007.357143,14.91428571,4.0,294.5428571,25.47142857,9.142857143,13
1636,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,20,41.6,25.7,32.2,22.27142857,61.17142857,1.3,3.571428571,no rain,32.91428571,21.1,252.2428571,1006.542857,32.57142857,4.0,298.5714286,25.82857143,9.285714286,13
1637,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,21,38.8,26.6,31.1,23.84285714,68.2,0.0,0.0,no rain,38.31428571,24.15714286,244.5,1007.728571,47.81428571,4.0,270.7857143,23.41428571,8.714285714,13
1638,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,22,40.2,25.9,31.37142857,23.18571429,65.55714286,0.1,0.595714286,no rain,36.0,22.68571429,247.3857143,1006.214286,49.37142857,4.0,272.6285714,23.52857143,8.714285714,13
1639,Valsad,Summer,Rice,2015,2014-2015,1092,3090,2.83,50-23,23,39.2,25.8,30.52857143,23.78571429,69.78571429,18.3,22.02428571,rain,33.05714286,18.62857143,228.4142857,1005.628571,61.15714286,3.971428571,205.0428571,17.7,6.714285714,13
1640,Bharuch,Summer,Rice,2015,2015-2016,1500,4034,2.69,50-23,50,35.2,13.8,23.62857143,6.0,37.0,0.0,0.0,no rain,23.42857143,15.05714286,97.21428571,1012.728571,39.54285714,3.871428571,188.6142857,16.24285714,7.0,10
1641,Bharuch,Summer,Rice,2015,2015-2016,1500,4034,2.69,50-23,51,35.0,12.1,21.94285714,2.871428571,32.57142857,0.0,0.0,no rain,25.2,16.51428571,71.51428571,1015.742857,12.55714286,3.828571429,200.3142857,17.24285714,7.428571429,10
1642,Bharuch,Summer,Rice,2015,2015-2016,1500,4034,2.69,50-23,52,38.1,11.9,23.575,2.275,29.4625,0.0,0.0,no rain,24.8,17.7375,80.425,1017.6125,21.9375,3.7625,204.3375,17.6,7.375,10
1643,Bharuch,Summer,Rice,2016,2015-2016,1500,4034,2.69,50-23,1,36.9,16.2,24.72857143,5.414285714,33.21428571,0.0,0.0,no rain,19.45714286,14.92857143,39.77142857,1016.642857,11.61428571,3.7,201.6,17.42857143,7.285714286,10
1644,Bharuch,Summer,Rice,2016,2015-2016,1500,4034,2.69,50-23,2,33.8,15.7,23.65714286,7.128571429,38.5,0.0,0.0,no rain,22.78571429,14.12857143,110.0285714,1014.742857,37.15714286,3.728571429,195.0142857,16.88571429,7.142857143,10
1645,Bharuch,Summer,Rice,2016,2015-2016,1500,4034,2.69,50-23,3,32.0,12.7,21.91428571,8.142857143,46.3,0.0,0.0,no rain,23.18571429,16.08571429,223.0285714,1013.328571,15.47142857,3.571428571,199.1142857,17.18571429,7.428571429,10
1646,Bharuch,Summer,Rice,2016,2015-2016,1500,4034,2.69,50-23,4,35.1,11.7,22.37142857,2.385714286,34.04285714,0.0,0.0,no rain,21.75714286,15.32857143,112.9428571,1015.357143,5.057142857,3.657142857,229.8,19.82857143,8.142857143,11
1647,Bharuch,Summer,Rice,2016,2015-2016,1500,4034,2.69,50-23,5,37.7,15.5,24.9,8.157142857,39.54285714,0.0,0.0,no rain,25.24285714,16.41428571,218.5571429,1015.171429,5.314285714,3.671428571,233.7142857,20.17142857,8.142857143,11
1648,Bharuch,Summer,Rice,2016,2015-2016,1500,4034,2.69,50-23,6,36.7,14.7,23.67142857,9.842857143,49.18571429,0.0,0.0,no rain,21.7,15.9,198.4857143,1012.642857,4.157142857,3.785714286,238.5285714,20.58571429,8.428571429,11
1649,Bharuch,Summer,Rice,2016,2015-2016,1500,4034,2.69,50-23,7,37.4,16.0,24.51428571,11.05714286,48.48571429,0.0,0.0,no rain,20.57142857,16.51428571,199.7428571,1013.357143,25.5,3.757142857,225.1428571,19.47142857,8.0,11
1650,Bharuch,Summer,Rice,2016,2015-2016,1500,4034,2.69,50-23,8,39.4,18.6,26.71428571,10.25714286,42.8,0.0,0.0,no rain,23.28571429,14.77142857,257.4,1013.285714,62.52857143,3.814285714,207.5285714,17.91428571,7.714285714,11
