ID,Yield (Ton./Ha.),District,Year,Is_Synthetic,Germination_Rainfall_Total,Germination_Rainy_Weeks,Germination_Max_Weekly_Rain,Germination_Mean_Temp,Germination_Heat_Stress_Weeks,Germination_Night_Stress_Weeks,Germination_Mean_Humidity,Germination_Mean_Solar,Vegetative_Rainfall_Total,Vegetative_Rainy_Weeks,Vegetative_Max_Weekly_Rain,Vegetative_Mean_Temp,Vegetative_Heat_Stress_Weeks,Vegetative_Night_Stress_Weeks,Vegetative_Mean_Humidity,Vegetative_Mean_Solar,Reproductive_Rainfall_Total,Reproductive_Rainy_Weeks,Reproductive_Max_Weekly_Rain,Reproductive_Mean_Temp,Reproductive_Heat_Stress_Weeks,Reproductive_Night_Stress_Weeks,Reproductive_Mean_Humidity,Reproductive_Mean_Solar,Ripening_Rainfall_Total,Ripening_Rainy_Weeks,Ripening_Max_Weekly_Rain,Ripening_Mean_Temp,Ripening_Heat_Stress_Weeks,Ripening_Night_Stress_Weeks,Ripening_Mean_Humidity,Ripening_Mean_Solar,Germination_Rain_x_Temp,Germination_Heat_x_Humidity,Vegetative_Rain_x_Temp,Vegetative_Heat_x_Humidity,Reproductive_Rain_x_Temp,Reproductive_Heat_x_Humidity,Ripening_Rain_x_Temp,Ripening_Heat_x_Humidity
587,0.85,Narmada,2018,1,0.7752576005323699,0.0,0.697731840479133,32.28376729333468,2.0,2.0,58.97534243526148,281.91428575,576.5590775159236,7.0,234.36037264093545,27.74479715116905,2.0,1.0,78.72389045854483,145.80816326285714,207.071305102196,6.0,82.5649344566974,26.4028084379928,0.0,0.0,80.43061512303142,145.35238096666666,31.087829781348038,1.0,25.81607809772792,27.75240096589882,6.0,0.0,62.538365147684345,225.68214285,25.028235967976045,117.95068487052296,15996.514651344452,157.44778091708966,5467.264001618441,0.0,862.7619172515814,375.2301908861061
588,0.79,Narmada,2017,1,26.62574826228959,2.0,13.845389096390589,30.902303340091358,2.0,1.0,69.83686890034991,226.8714286,713.9573370404488,7.0,190.73717846076545,27.707195417533637,2.0,0.0,85.04416512893388,155.71224489857144,338.7763387990955,6.0,162.3686539485805,27.17704869137043,0.0,0.0,84.68989175825901,164.5595238,76.77897589816597,3.0,25.85118104011389,28.195506281107427,7.0,0.0,69.39127821840107,213.5464285625,822.7969494581832,139.67373780069983,19781.755457161642,170.08833025786777,9206.941055027224,0.0,2164.8220971937344,485.7389475288075
589,2.76,Navsari,2021,1,147.1931755625327,2.0,136.70208529565673,30.532396299088447,1.0,1.0,82.58207643525637,233.93571425,0.0,0.0,0.0,27.576323000000002,0.0,0.0,67.34114999999998,247.99189561538464,0.0,0.0,0.0,27.576323000000002,0.0,0.0,67.34114999999998,247.99189561538464,0.0,0.0,0.0,27.576323000000002,0.0,0.0,67.34114999999998,247.99189561538464,4494.16036879655,82.58207643525637,0.0,0.0,0.0,0.0,0.0,0.0
590,0.85,Narmada,2018,1,0.9197746934119212,0.0,0.8277972240707291,32.502595355007884,2.0,2.0,62.67512763953086,281.91428575,684.0364394904458,7.0,278.0478898184238,27.932858851866538,4.0,1.0,83.66258980498392,145.80816326285714,245.67182061032415,6.0,97.9560048483696,26.581773778088277,0.0,0.0,85.47638488908461,145.35238096666666,36.88296520581804,2.0,30.628497290616973,27.940514207298598,7.0,0.0,66.46167459394297,225.68214285,29.89506467774411,125.35025527906171,19107.09331381997,334.6503592199357,6530.392759114721,0.0,1030.5290133404587,465.2317221576008
591,2.35,Tapi,2021,1,59.9546788194097,1.0,56.22359365682841,30.034382497147536,2.0,1.0,74.49964117252729,212.6285714,0.0,0.0,0.0,27.159846999999992,0.0,0.0,60.659953999999985,242.9629807576923,0.0,0.0,0.0,27.159846999999992,0.0,0.0,60.659953999999985,242.9629807576923,0.0,0.0,0.0,27.159846999999992,0.0,0.0,60.659953999999985,242.9629807576923,1800.701756155781,148.99928234505458,0.0,0.0,0.0,0.0,0.0,0.0
592,2.17,Bharuch,2017,1,113.92349872811869,1.0,110.08280703661892,31.919451476845605,2.0,2.0,70.75360748198838,238.98571425,0.0,0.0,0.0,27.253235,0.0,0.0,56.54021,257.29340658461535,0.0,0.0,0.0,27.253235,0.0,0.0,56.54021,257.29340658461535,0.0,0.0,0.0,27.253235,0.0,0.0,56.54021,257.29340658461535,3636.3755897246665,141.50721496397676,0.0,0.0,0.0,0.0,0.0,0.0
593,2.32,Valsad,2019,1,0.0,0.0,0.0,30.22244162145453,1.0,2.0,75.26604125765836,287.8857143,1151.742468039964,7.0,610.1117244540848,28.22672475977302,1.0,4.0,84.58347282331475,161.92040816285711,1112.5233661672296,6.0,484.1569241416821,26.941336391944603,0.0,5.0,87.91723274210138,128.7928571316667,530.0825657928059,7.0,237.2563098152123,27.593788760876507,2.0,2.0,80.811622658609,172.1750000175,0.0,75.26604125765836,32509.91763950574,84.58347282331475,29972.866251809894,0.0,14626.986346310108,161.623245317218
594,2.91,Navsari,2017,1,248.70002331618068,2.0,235.88777254431105,30.959472278054253,2.0,1.0,75.71401027900873,226.4357143,0.0,0.0,0.0,27.255337,0.0,0.0,59.863003,257.33537088076923,0.0,0.0,0.0,27.255337,0.0,0.0,59.863003,257.33537088076923,0.0,0.0,0.0,27.255337,0.0,0.0,59.863003,257.33537088076923,7699.621477408742,151.42802055801747,0.0,0.0,0.0,0.0,0.0,0.0
595,1.02,Narmada,2020,1,59.676739675068326,1.0,58.15953442909201,30.235480690232464,2.0,1.0,67.67144275603276,226.67857145,297.57452224415425,7.0,69.58914728211357,28.647557359780286,6.0,2.0,82.27422777440638,178.95102041428572,765.9863551852415,6.0,323.67045247494684,27.122203959032465,1.0,1.0,87.98712220324916,135.45238095,209.070882895536,4.0,100.54013430003036,27.93426016835978,6.0,0.0,73.03173335594937,198.14285715,1804.3549101015578,135.34288551206552,8524.783194798623,493.64536664643833,20775.238155170002,87.98712220324916,5840.240436432583,438.1904001356962
596,2.94,Tapi,2021,1,49.14512594542537,1.0,46.08673827929375,30.026977165953994,2.0,1.0,76.18966698612024,212.6285714,459.1799964943822,7.0,200.37712295345108,28.62499089683725,1.0,3.0,82.68952122845181,160.21836734285716,538.4871525264848,6.0,202.4863558266453,27.376628338296552,0.0,2.0,86.21223627322058,141.97857143333334,595.7528250337078,5.0,272.8292721476725,27.505696045056485,3.0,0.0,76.87888272365916,178.055357125,1475.6795745812208,152.3793339722405,13144.02321966145,82.68952122845181,14741.962639665182,0.0,16386.596123360887,230.63664817097748
597,2.56,Valsad,2017,1,189.59901998753645,2.0,150.94306499626992,30.12478734492953,2.0,1.0,76.62853523274197,213.1714286,960.3368680296189,7.0,343.3166998934905,28.07047666124142,1.0,6.0,84.58885108530782,160.40816327,568.6314861976554,6.0,329.1195021567053,27.61022126782012,0.0,5.0,84.08941556199035,179.41428571666665,291.0345257851893,4.0,230.44456258564952,28.412096384316293,5.0,3.0,74.60647107067742,210.33035713750002,5711.630157931579,153.25707046548393,26957.113640955096,84.58885108530782,15700.041153766666,0.0,8268.900997772584,373.03235535338706
598,2.79,Surat,2022,1,0.0,0.0,0.0,30.59534994420825,2.0,2.0,68.3292388733783,291.5714286,0.0,0.0,0.0,27.353409999999997,0.0,0.0,52.23619999999999,251.66614011538462,0.0,0.0,0.0,27.353409999999997,0.0,0.0,52.23619999999999,251.66614011538462,0.0,0.0,0.0,27.353409999999997,0.0,0.0,52.23619999999999,251.66614011538462,0.0,136.6584777467566,0.0,0.0,0.0,0.0,0.0,0.0
599,3.2,Surat,2019,1,0.0,0.0,0.0,29.205463200949232,0.0,2.0,64.6581177834573,296.24285714999996,0.0,0.0,0.0,24.832564999999995,0.0,0.0,53.093792,261.2458104423077,0.0,0.0,0.0,24.832564999999995,0.0,0.0,53.093792,261.2458104423077,0.0,0.0,0.0,24.832564999999995,0.0,0.0,53.093792,261.2458104423077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,1.02,Narmada,2020,1,62.93696894928636,1.0,61.3368765183723,30.218644648584444,2.0,1.0,67.7795737183634,226.67857145,313.83146211661096,7.0,73.39090616459154,28.631605522474818,6.0,2.0,82.40569226019146,178.95102041428572,807.8333319541451,6.0,341.3530519283328,27.1071014852164,1.0,1.0,88.1277152186935,135.45238095,220.49273697995747,4.0,106.03279175523838,27.91870551677612,6.0,0.0,73.14842942872149,198.14285715,1901.8698999374776,135.5591474367268,8985.498623864305,494.4341535611487,21898.02011242152,88.1277152186935,6155.871792331405,438.8905765723289
601,2.57,Valsad,2021,1,93.62056496846613,2.0,87.76790202522356,29.356493595508375,1.0,2.0,80.09308271217174,221.55,725.3813644002078,7.0,179.0079176648843,28.287369495906006,0.0,6.0,84.39879351775573,173.37755101285714,737.5534082911728,6.0,269.5291684105821,27.269301942157586,0.0,3.0,85.98640034533018,160.5642857,600.6133623401538,5.0,232.55398555874245,27.546283710586962,3.0,2.0,77.80980473492312,184.46785715,2748.3715159046515,80.09308271217174,20519.130680233116,0.0,20112.566589159425,0.0,16544.666079391445,233.42941420476936
602,0.85,Narmada,2018,1,0.9093003517444622,0.0,0.818370316570016,32.471239780331196,2.0,2.0,61.8856596994918,281.91428575,676.2466715923565,7.0,274.88149633235093,27.90591174711701,4.0,1.0,82.60875976236245,145.80816326285714,242.8741239509459,6.0,96.84048746078524,26.556130078450327,0.0,0.0,84.39970793537371,145.35238096666666,36.46294410495293,2.0,30.27970171309059,27.913559717352083,7.0,0.0,65.62451058152965,225.68214285,29.526109753833932,123.7713193989836,18871.27993673792,330.4350390494498,6449.7968283309865,0.0,1017.8105677440748,459.37157407070754
603,2.5,Tapi,2022,1,0.0,0.0,0.0,30.979223837361403,2.0,2.0,61.55521960028824,282.45714284999997,0.0,0.0,0.0,27.572626000000007,0.0,0.0,47.58008000000002,253.98083791153843,0.0,0.0,0.0,27.572626000000007,0.0,0.0,47.58008000000002,253.98083791153843,0.0,0.0,0.0,27.572626000000007,0.0,0.0,47.58008000000002,253.98083791153843,0.0,123.11043920057648,0.0,0.0,0.0,0.0,0.0,0.0
604,2.76,Navsari,2021,1,91.60961126111985,2.0,85.08020052328625,30.44212660394945,1.0,1.0,75.39557183404463,233.93571425,0.0,0.0,0.0,27.49479300000001,0.0,0.0,61.48095,247.99189561538464,0.0,0.0,0.0,27.49479300000001,0.0,0.0,61.48095,247.99189561538464,0.0,0.0,0.0,27.49479300000001,0.0,0.0,61.48095,247.99189561538464,2788.791384149604,75.39557183404463,0.0,0.0,0.0,0.0,0.0,0.0
605,0.85,Narmada,2018,1,1.0081156003422378,0.0,0.907304040308014,32.471894933301144,2.0,2.0,63.23922803627741,281.91428575,749.7355719745221,7.0,304.7533459834585,27.9064747881676,4.0,1.0,84.41558548092841,145.80816326285714,269.2676768514117,6.0,107.36431143644832,26.556665885755763,0.0,0.0,86.24570542251392,145.35238096666666,40.42543557372373,2.0,33.57024949139652,27.91412291271125,7.0,0.0,67.05985537823287,225.68214285,32.73542385493495,126.47845607255482,20922.476837099417,337.66234192371365,7150.851727976592,0.0,1128.4405774048141,469.41898764763005
606,2.57,Valsad,2021,1,97.51178149363457,2.0,91.41586025806428,29.390863168601932,1.0,2.0,81.16011337133105,221.55,755.5308935464382,7.0,186.44814799876676,28.320487375272332,0.0,6.0,85.52318650189314,173.37755101285714,768.2088525464345,6.0,280.7317963213133,27.301227903044648,0.0,3.0,87.13194403440173,160.5642857,625.5770724134929,5.0,242.2197882795951,27.57853395220274,3.0,2.0,78.84641669220947,184.46785715,2865.9554272060236,81.16011337133105,21397.003132310125,0.0,20973.044960506628,0.0,17252.49853127511,236.53925007662843
607,3.0,Valsad,2021,1,172.3423643452231,2.0,161.56843054452622,29.693934797696873,1.0,2.0,81.62321359551609,221.55,0.0,0.0,0.0,26.836107000000002,0.0,0.0,69.97674600000002,246.73756868846155,0.0,0.0,0.0,26.836107000000002,0.0,0.0,69.97674600000002,246.73756868846155,0.0,0.0,0.0,26.836107000000002,0.0,0.0,69.97674600000002,246.73756868846155,5117.522929747973,81.62321359551609,0.0,0.0,0.0,0.0,0.0,0.0
608,2.76,Navsari,2021,1,115.51508383045528,2.0,107.28182731554162,30.363298672941028,1.0,1.0,79.9196164040894,233.93571425,0.0,0.0,0.0,27.423597000000008,0.0,0.0,65.17006,247.99189561538464,0.0,0.0,0.0,27.423597000000008,0.0,0.0,65.17006,247.99189561538464,0.0,0.0,0.0,27.423597000000008,0.0,0.0,65.17006,247.99189561538464,3507.4189915739344,79.9196164040894,0.0,0.0,0.0,0.0,0.0,0.0
609,2.88,Tapi,2019,1,0.0,0.0,0.0,31.459617310965818,2.0,2.0,69.4872688563222,291.15,615.7797224910655,7.0,265.51969685394573,28.953082014082153,1.0,4.0,81.46565888410922,159.66938773857146,692.3811496396976,6.0,346.62145784755984,27.199832435149364,0.0,3.0,87.59447639085288,111.84047618833331,326.2263278692366,7.0,110.97631758158064,27.85093020857464,2.0,2.0,79.58761771918421,164.33035713875,0.0,138.9745377126444,17828.72080789257,81.46565888410922,18832.651251455853,0.0,9085.706689685698,159.17523543836842
610,2.38,Bharuch,2021,1,35.94146964920442,1.0,35.71758408126469,31.219323109107247,2.0,1.0,69.62182805667251,253.1,0.0,0.0,0.0,27.405806,0.0,0.0,56.97264,248.64141483846154,0.0,0.0,0.0,27.405806,0.0,0.0,56.97264,248.64141483846154,0.0,0.0,0.0,27.405806,0.0,0.0,56.97264,248.64141483846154,1122.0683539946842,139.24365611334503,0.0,0.0,0.0,0.0,0.0,0.0
611,0.79,Narmada,2017,1,25.047903232560085,2.0,13.024909680931245,30.970039709703734,2.0,1.0,69.1633443428392,226.8714286,671.6481397705384,7.0,179.43407042961226,27.767928263531225,3.0,0.0,84.22397753190593,155.71224489857144,318.70041240264635,6.0,152.7466680763755,27.23661948112266,0.0,0.0,83.87312086388364,164.5595238,72.22904459425509,3.0,24.31923695670379,28.257309481142272,7.0,0.0,68.72205105095973,213.5464285625,775.7345577572023,138.3266886856784,18650.277363482503,252.6719325957178,8680.321861087743,0.0,2040.9984666270923,481.0543573567181
612,3.0,Valsad,2021,1,166.08461216552598,2.0,155.70187995929123,30.240830586532578,2.0,2.0,80.55438034595163,221.55,0.0,0.0,0.0,27.330368000000004,0.0,0.0,69.06042,246.73756868846155,0.0,0.0,0.0,27.330368000000004,0.0,0.0,69.06042,246.73756868846155,0.0,0.0,0.0,27.330368000000004,0.0,0.0,69.06042,246.73756868846155,5022.536619527639,161.10876069190326,0.0,0.0,0.0,0.0,0.0,0.0
613,1.02,Narmada,2020,1,62.16222441542666,1.0,60.58182887944123,30.365741087515694,2.0,1.0,67.38339511987792,226.67857145,309.96824445794107,7.0,72.48747525053142,28.770976671056015,6.0,2.0,81.92402249043865,178.95102041428572,797.8890262678408,6.0,337.1510476768904,27.2390517478636,1.0,1.0,87.61259963463651,135.45238095,217.7785048587914,4.0,104.72754418463408,28.054606455049345,7.0,0.0,72.72086931491934,198.14285715,1887.6020120228925,134.76679023975584,8918.08913006761,491.5441349426319,21733.740475562212,87.61259963463651,6109.6902481824445,509.04608520443537
614,2.92,Valsad,2022,1,14.195719769862036,1.0,10.991268354543292,30.594765500344288,2.0,2.0,67.13501212662842,272.33571429999995,0.0,0.0,0.0,27.365033999999994,0.0,0.0,54.301197,250.4087912076923,0.0,0.0,0.0,27.365033999999994,0.0,0.0,54.301197,250.4087912076923,0.0,0.0,0.0,27.365033999999994,0.0,0.0,54.301197,250.4087912076923,434.3147174675304,134.27002425325685,0.0,0.0,0.0,0.0,0.0,0.0
615,0.79,Narmada,2017,1,27.39216481031739,2.0,14.243925701365043,31.061069245906367,2.0,1.0,69.7596440511796,226.8714286,734.5084484046562,7.0,196.22750791391005,27.849545906092573,3.0,0.0,84.95012421718755,155.71224489857144,348.52794425927476,6.0,167.04240140691732,27.31667545981478,0.0,0.0,84.59624259814825,164.5595238,78.9890425257516,3.0,26.59530183401725,28.34036555083135,7.0,0.0,69.31454609855477,213.5464285625,850.8299279685481,139.5192881023592,20455.7267522583,254.85037265156265,9520.624742007023,0.0,2238.5783396899633,485.2018226898834
616,2.76,Navsari,2021,1,124.58543796441657,2.0,115.70569832548408,30.431888361940977,1.0,1.0,83.05387520820025,233.93571425,0.0,0.0,0.0,27.485546000000003,0.0,0.0,67.725876,247.99189561538464,0.0,0.0,0.0,27.485546000000003,0.0,0.0,67.725876,247.99189561538464,0.0,0.0,0.0,27.485546000000003,0.0,0.0,67.725876,247.99189561538464,3791.3701396566485,83.05387520820025,0.0,0.0,0.0,0.0,0.0,0.0
617,2.76,Navsari,2021,1,88.39677891156464,2.0,82.0963605442177,30.27202032218726,0.0,1.0,79.0700619759029,233.93571425,0.0,0.0,0.0,27.341156000000005,0.0,0.0,64.477295,247.99189561538464,0.0,0.0,0.0,27.341156000000005,0.0,0.0,64.477295,247.99189561538464,0.0,0.0,0.0,27.341156000000005,0.0,0.0,64.477295,247.99189561538464,2675.9490876267787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,2.92,Valsad,2022,1,15.8576370623216,1.0,12.278035016650811,30.559059167007206,1.0,2.0,67.49359544187553,272.33571429999995,0.0,0.0,0.0,27.33309699999999,0.0,0.0,54.591232,250.4087912076923,0.0,0.0,0.0,27.33309699999999,0.0,0.0,54.591232,250.4087912076923,0.0,0.0,0.0,27.33309699999999,0.0,0.0,54.591232,250.4087912076923,484.5944692364121,67.49359544187553,0.0,0.0,0.0,0.0,0.0,0.0
619,2.76,Navsari,2021,1,113.4621670277342,2.0,105.37523071690217,30.359881865885967,1.0,1.0,80.02517838423891,233.93571425,0.0,0.0,0.0,27.42051100000001,0.0,0.0,65.25614,247.99189561538464,0.0,0.0,0.0,27.42051100000001,0.0,0.0,65.25614,247.99189561538464,0.0,0.0,0.0,27.42051100000001,0.0,0.0,65.25614,247.99189561538464,3444.697987209432,80.02517838423891,0.0,0.0,0.0,0.0,0.0,0.0
620,2.79,Surat,2022,1,4.406023500000001,0.0,3.426907166666667,30.60454194571159,2.0,2.0,69.59550814167866,291.5714286,0.0,0.0,0.0,27.361627999999996,0.0,0.0,53.204235000000004,251.66614011538462,0.0,0.0,0.0,27.361627999999996,0.0,0.0,53.204235000000004,251.66614011538462,0.0,0.0,0.0,27.361627999999996,0.0,0.0,53.204235000000004,251.66614011538462,134.84433101954102,139.19101628335733,0.0,0.0,0.0,0.0,0.0,0.0
621,2.39,Bharuch,2020,1,75.09602917476786,1.0,74.87148549834474,31.279755230337834,2.0,2.0,66.7720943789713,238.8357143,0.0,0.0,0.0,27.219810000000003,0.0,0.0,56.578753999999996,250.561214296,0.0,0.0,0.0,27.219810000000003,0.0,0.0,56.578753999999996,250.561214296,0.0,0.0,0.0,27.219810000000003,0.0,0.0,56.578753999999996,250.561214296,2348.9854113570477,133.5441887579426,0.0,0.0,0.0,0.0,0.0,0.0
622,2.94,Tapi,2021,1,46.61274581059391,1.0,43.7119526163724,30.28258958091869,2.0,1.0,75.50810295079506,212.6285714,435.5190885393258,7.0,190.05196789727128,28.86866854081199,1.0,4.0,81.94981194769284,160.21836734285716,510.7396568860354,6.0,192.05251492776887,27.60967897287981,0.0,2.0,85.44101411182844,141.97857143333334,565.054508764045,5.0,258.7707583948636,27.739845401899952,4.0,2.0,76.19115322419864,178.055357125,1411.5546506219023,151.01620590159013,12572.856210238346,81.94981194769284,14101.35796534222,0.0,15674.524716761129,304.7646128967946
623,3.19,Bharuch,2014,1,0.0,0.0,0.0,32.3557769227302,2.0,2.0,63.806322694552236,280.02142855,0.0,0.0,0.0,27.257791999999995,0.0,0.0,50.43664,256.0076236269231,0.0,0.0,0.0,27.257791999999995,0.0,0.0,50.43664,256.0076236269231,0.0,0.0,0.0,27.257791999999995,0.0,0.0,50.43664,256.0076236269231,0.0,127.61264538910447,0.0,0.0,0.0,0.0,0.0,0.0
624,0.79,Narmada,2017,1,24.66099635708902,2.0,12.82371810568629,30.978753414413603,2.0,1.0,69.78676778776128,226.8714286,661.2734077715432,7.0,176.66241026714678,27.77574102481798,3.0,0.0,84.9831542709269,155.71224489857144,313.77755001256173,6.0,150.38723960304827,27.244282753810655,0.0,0.0,84.62913505669275,164.5595238,71.11334585880579,3.0,23.943585553973698,28.265259934322895,7.0,0.0,69.34149677347905,213.5464285625,763.9669251000129,139.57353557552256,18367.358920861243,254.94946281278072,8548.644294340196,0.0,2010.03720549855,485.39047741435337
625,1.0,Narmada,2019,1,0.0,0.0,0.0,32.72939307942455,2.0,2.0,59.09338174418537,298.4642857,382.12281689591566,7.0,130.1624971594203,28.90056459504729,6.0,2.0,79.78208280246382,172.01020406571428,1157.2833309354414,6.0,597.0541503715415,26.5229093811821,0.0,0.0,89.55811894356249,114.82142857333332,396.199952168643,7.0,109.3528189301713,26.922336548590902,0.0,0.0,80.14364390412591,165.85714286125,0.0,118.18676348837074,11043.565152941837,478.6924968147829,30694.520914753288,0.0,10666.628452819825,0.0
626,2.57,Valsad,2021,1,94.2797506293449,2.0,88.38587888233747,29.325565827336725,1.0,2.0,81.34140494084838,221.55,730.4887998684978,7.0,180.26831865208413,28.25756807554534,0.0,6.0,85.71422409495456,173.37755101285714,742.7465475447285,6.0,271.4269326791985,27.24057308031563,0.0,3.0,87.32657519289727,160.5642857,604.8423019574288,5.0,234.1914062762116,27.517263041826922,3.0,2.0,79.0225400370297,184.46785715,2764.807033265745,81.34140494084838,20641.836990707492,0.0,20232.841608544306,0.0,16643.604721786676,237.0676201110891
627,2.56,Valsad,2017,1,194.30192224356074,2.0,154.68712696952718,30.050943524134368,2.0,1.0,79.69816283512458,213.1714286,984.1575102644613,7.0,351.83248696119824,28.0016684992294,1.0,6.0,87.97735735593722,160.40816327,582.73608599707,6.0,337.28313532999977,27.542541313499754,0.0,5.0,87.45791517239418,179.41428571666665,298.2534814949082,4.0,236.1606166736075,28.34245082201587,5.0,3.0,77.59509772547815,210.33035713750002,5838.956091971992,159.39632567024915,27558.0523534524,87.97735735593722,16050.032723441445,0.0,8453.234631764457,387.97548862739075
628,2.94,Tapi,2021,1,51.1902570786517,1.0,48.0045973033708,29.95965515283691,1.0,1.0,75.76226223945872,212.6285714,478.28836764044945,7.0,208.71564044943824,28.56081220838711,1.0,3.0,82.22565394473409,160.21836734285716,560.8958211235956,6.0,210.91264719101127,27.315248542324877,0.0,2.0,85.72860744977146,141.97857143333334,620.5445541573034,5.0,284.18282202247195,27.44402687270838,3.0,0.0,76.44761165116435,178.055357125,1533.6424492614733,75.76226223945872,13660.30424963489,82.22565394473409,15321.00876034241,0.0,17030.241420005877,229.34283495349305
629,1.02,Narmada,2020,1,61.94813217430914,1.0,60.37317966140297,30.361013371436094,2.0,1.0,67.53166974465259,226.67857145,308.90068619799575,7.0,72.23782192529607,28.766497247726893,6.0,2.0,82.10429321845984,178.95102041428572,795.1410253492256,6.0,335.9898694199818,27.234810833651427,1.0,1.0,87.80538786255597,135.45238095,217.0284562784695,4.0,104.36685318858184,28.050238565141377,7.0,0.0,72.88088885076752,198.14285715,1880.8080692796902,135.06333948930518,8885.990739335593,492.62575931075907,21655.515411461794,87.80538786255597,6087.699974035424,510.16622195537263
630,0.85,Narmada,2018,1,0.8361153151440249,0.0,0.7525037836296224,32.14189995811111,2.0,2.0,60.83905877342811,281.91428575,621.8189598726115,7.0,252.75765976803876,27.622875802821095,2.0,1.0,81.21169289924599,145.80816326285714,223.32640067496905,6.0,89.04628106283866,26.286784306066597,0.0,0.0,82.97235282736325,145.35238096666666,33.528224137275394,1.0,27.84263999429603,27.630446203453822,6.0,0.0,64.5146787742803,225.68214285,26.87433481280379,121.67811754685621,17176.42790040054,162.42338579849198,5870.532924393117,0.0,926.3997933223297,387.0880726456818
